item_lc116,descricao_item,nbs,descricao_nbs,ps_onerosa,adq_exterior,indop,local_incidencia_ibs,cclasstrib,nome_cclasstrib
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.39.00,Serviços de pós-produção de obras audiovisuais não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.11.00,Serviços fotográficos de retratos,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.12.00,Serviços fotográficos e videográficos para propaganda,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.13.00,Serviços fotográficos e videográficos de eventos,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.14.00,Serviços fotográficos especiais ,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.15.00,Serviços de restauração e retoque de fotografias ,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.19.00,Serviços fotográficos e videográficos não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.1408.20.00,Serviços de processamento de fotografias,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2101.23.00,Serviços de reprodução de mídia gravada,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.31.00,Serviços de edição de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.31.00,Serviços de edição de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.32.00,Serviços de duplicação e transferência de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.32.00,Serviços de duplicação e transferência de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.33.00,Serviços de correção de cor e restauração digital de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.33.00,Serviços de correção de cor e restauração digital de obras audiovisuais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.34.00,Serviços de efeitos visuais em obras audiovisuais,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.34.00,Serviços de efeitos visuais em obras audiovisuais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.35.00,Serviços de animação,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.35.00,Serviços de animação,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.36.00,"Serviços de legendas, títulos e dublagem em obras audiovisuais",S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.36.00,"Serviços de legendas, títulos e dublagem em obras audiovisuais",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.39.00,Serviços de pós-produção de obras audiovisuais não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.90.00,"Serviços de produção audiovisual, de apoio e relacionados não classificados em subposições anteriores",S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.03,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",1.2501.90.00,"Serviços de produção audiovisual, de apoio e relacionados não classificados em subposições anteriores",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.04,"Reprografia, microfilmagem e digitalização.",1.1806.51.00,Serviços de fotocópias e outros serviços de reprodução de documentos,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.05,"Composição Gráfica, Inclusive Confecção De Impressos Gráficos, Fotocomposição, Clicheria, Zincografia, Litografia E Fotolitografia, Exceto Se Destinados A Posterior Operação De Comercialização Ou Industrialização, Ainda Que Incorporados, De Qualquer Forma, A Outra Mercadoria Que Deva Ser Objeto De Posterior Circulação, Tais Como Bulas, Rótulos, Etiquetas, Caixas, Cartuchos, Embalagens E Manuais Técnicos E De Instrução, Quando Ficarão Sujeitos Ao ICMS.",1.2101.10.00,Serviços de editoração,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.05,"Composição Gráfica, Inclusive Confecção De Impressos Gráficos, Fotocomposição, Clicheria, Zincografia, Litografia E Fotolitografia, Exceto Se Destinados A Posterior Operação De Comercialização Ou Industrialização, Ainda Que Incorporados, De Qualquer Forma, A Outra Mercadoria Que Deva Ser Objeto De Posterior Circulação, Tais Como Bulas, Rótulos, Etiquetas, Caixas, Cartuchos, Embalagens E Manuais Técnicos E De Instrução, Quando Ficarão Sujeitos Ao ICMS.",1.2101.21.00,Serviços de impressão,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.05,"Composição Gráfica, Inclusive Confecção De Impressos Gráficos, Fotocomposição, Clicheria, Zincografia, Litografia E Fotolitografia, Exceto Se Destinados A Posterior Operação De Comercialização Ou Industrialização, Ainda Que Incorporados, De Qualquer Forma, A Outra Mercadoria Que Deva Ser Objeto De Posterior Circulação, Tais Como Bulas, Rótulos, Etiquetas, Caixas, Cartuchos, Embalagens E Manuais Técnicos E De Instrução, Quando Ficarão Sujeitos Ao ICMS.",1.2101.22.00,Serviços relacionados à impressão,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
14.01,"Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).",1.2001.10.00,"Serviços de manutenção e reparação de produtos metálicos, exceto maquinários e equipamentos",,,050101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
